cliente_id,mes,logins,usuarios_ativos,modulos_usados,tickets_suporte,acoes_realizadas
160,2024-02,25,1,1,1,168
160,2024-03,29,1,1,0,227
160,2024-04,37,1,1,0,119
160,2024-05,29,1,1,0,103
160,2024-06,33,1,1,1,167
160,2024-07,28,1,1,0,174
160,2024-08,21,1,1,3,102
160,2024-09,27,1,1,1,100
160,2024-10,36,1,1,2,151
160,2024-11,28,1,1,0,148
160,2024-12,16,1,1,1,71
161,2024-07,88,4,2,1,270
161,2024-08,107,5,2,1,507
161,2024-09,133,4,2,0,716
161,2024-10,50,2,1,1,154
161,2024-11,37,1,1,1,205
161,2024-12,12,1,1,0,77
162,2024-08,27,1,1,2,83
162,2024-09,36,1,1,0,253
162,2024-10,27,1,1,1,188
162,2024-11,36,1,1,1,134
162,2024-12,18,1,1,0,84
163,2024-01,31,1,1,1,200
163,2024-02,32,1,1,2,192
163,2024-03,65,1,2,0,274
163,2024-04,43,1,2,0,200
163,2024-05,43,2,2,0,250
163,2024-06,41,1,2,1,232
163,2024-07,32,1,2,3,183
163,2024-08,37,1,2,0,179
163,2024-09,36,1,2,0,158
163,2024-10,44,2,2,0,184
163,2024-11,50,2,2,1,307
163,2024-12,24,1,2,1,150
164,2024-01,37,1,2,0,187
164,2024-02,41,1,2,3,179
164,2024-03,49,2,4,0,317
164,2024-04,27,1,4,0,118
164,2024-05,42,2,4,1,167
164,2024-06,61,2,4,1,251
164,2024-07,42,1,3,2,168
164,2024-08,34,2,3,0,218
164,2024-09,43,2,4,0,130
164,2024-10,59,2,4,1,209
164,2024-11,59,2,4,0,244
164,2024-12,35,1,3,1,223
165,2024-07,1176,73,2,2,9316
165,2024-08,1170,73,2,2,6627
165,2024-09,1256,73,3,1,8758
165,2024-10,1942,66,2,1,13320
165,2024-11,1311,67,2,0,10011
165,2024-12,1381,47,2,2,5729
166,2024-01,50,1,1,3,295
166,2024-02,43,1,1,1,178
166,2024-03,44,2,1,1,326
166,2024-04,53,2,1,0,227
166,2024-05,50,2,1,0,362
166,2024-06,40,2,1,1,223
166,2024-07,46,2,1,1,263
166,2024-08,33,2,1,0,144
166,2024-09,67,2,1,1,460
166,2024-10,48,3,1,0,183
166,2024-11,56,2,1,1,302
166,2024-12,39,1,1,1,128
167,2024-01,34,1,1,0,166
167,2024-02,32,1,1,2,137
167,2024-03,41,2,1,0,220
167,2024-04,57,2,1,0,388
167,2024-05,35,2,1,0,193
167,2024-06,49,1,1,1,364
167,2024-07,56,1,1,0,370
167,2024-08,32,1,1,0,115
167,2024-09,41,2,1,2,198
167,2024-10,49,2,1,0,325
167,2024-11,51,2,1,0,214
167,2024-12,35,1,1,0,279
168,2024-01,14,1,2,1,50
168,2024-02,12,1,1,2,51
168,2024-03,22,1,2,1,94
168,2024-04,20,1,2,0,107
168,2024-05,18,1,2,1,70
168,2024-06,21,1,2,1,77
168,2024-07,21,1,2,1,117
168,2024-08,14,1,2,0,62
168,2024-09,13,1,2,0,85
168,2024-10,23,1,2,2,97
168,2024-11,17,1,2,2,104
168,2024-12,6,1,1,0,44
169,2024-04,218,10,1,1,857
169,2024-05,150,9,1,1,802
169,2024-06,169,9,1,1,1318
169,2024-07,158,7,1,0,652
169,2024-08,153,6,1,1,855
169,2024-09,214,8,1,0,1294
169,2024-10,167,9,1,0,1034
169,2024-11,212,8,1,0,1663
169,2024-12,121,5,1,0,897
170,2024-01,152,7,2,0,996
170,2024-02,139,6,1,0,450
170,2024-03,165,9,2,1,901
170,2024-04,215,9,2,0,1082
170,2024-05,154,7,2,2,1048
170,2024-06,218,11,2,0,1701
170,2024-07,168,8,2,0,944
170,2024-08,214,6,2,0,670
170,2024-09,189,10,2,1,1086
170,2024-10,184,10,2,1,859
170,2024-11,191,9,2,2,1142
170,2024-12,131,8,2,1,838
171,2024-01,81,3,1,0,487
171,2024-02,49,4,1,1,173
171,2024-03,78,4,1,0,244
171,2024-04,75,5,1,2,284
171,2024-05,116,5,1,0,507
171,2024-06,134,4,1,0,901
171,2024-07,83,4,1,1,639
171,2024-08,82,3,1,0,570
171,2024-09,99,5,1,3,665
171,2024-10,127,4,2,1,918
171,2024-11,89,6,2,0,660
171,2024-12,69,3,1,2,470
172,2024-09,31,1,2,0,240
172,2024-10,29,1,1,0,149
172,2024-11,26,1,1,1,141
172,2024-12,21,1,1,0,118
173,2024-01,10,1,1,1,30
173,2024-02,25,1,1,0,134
173,2024-03,29,1,1,0,93
173,2024-04,19,1,1,0,120
173,2024-05,36,1,1,0,174
173,2024-06,42,1,1,0,164
173,2024-07,26,1,1,3,153
173,2024-08,32,1,1,2,195
173,2024-09,44,1,1,0,303
173,2024-10,40,1,1,1,265
173,2024-11,45,2,1,2,201
173,2024-12,25,1,1,1,106
174,2024-01,58,2,1,0,353
174,2024-02,48,3,1,0,188
174,2024-03,95,5,1,0,745
174,2024-04,78,4,1,1,506
174,2024-05,148,5,1,0,1009
174,2024-06,99,4,1,2,450
174,2024-07,81,4,1,1,332
174,2024-08,88,4,1,0,371
174,2024-09,103,4,2,2,739
174,2024-10,138,5,2,3,1026
174,2024-11,78,3,1,1,367
174,2024-12,67,3,1,1,321
175,2024-01,18,1,1,0,88
175,2024-02,16,1,1,0,86
175,2024-03,29,1,1,0,114
175,2024-04,33,1,1,1,140
175,2024-05,29,1,1,0,202
175,2024-06,28,1,1,0,88
175,2024-07,20,1,1,0,60
175,2024-08,27,1,1,0,200
175,2024-09,21,1,1,1,115
175,2024-10,36,1,1,0,282
175,2024-11,36,1,1,0,218
175,2024-12,15,1,1,2,69
176,2024-01,9,1,1,2,69
176,2024-02,8,1,1,0,49
176,2024-03,14,1,2,1,69
176,2024-04,16,1,2,2,109
176,2024-05,8,1,2,0,55
176,2024-06,14,1,2,0,68
176,2024-07,11,1,2,1,66
176,2024-08,12,1,2,0,67
176,2024-09,14,1,2,0,58
176,2024-10,12,1,2,1,46
176,2024-11,12,1,2,1,40
176,2024-12,6,1,1,0,21
177,2024-01,56,1,2,0,311
177,2024-02,55,2,2,1,259
177,2024-03,102,3,3,1,457
177,2024-04,75,3,4,1,346
177,2024-05,64,3,3,2,222
177,2024-06,53,4,3,0,225
177,2024-07,42,2,3,0,155
177,2024-08,45,3,3,1,173
177,2024-09,79,3,3,0,431
177,2024-10,92,4,3,1,396
177,2024-11,58,4,4,0,414
177,2024-12,66,3,2,2,483
178,2024-01,6,1,2,0,34
178,2024-02,8,1,2,0,41
178,2024-03,14,1,3,1,86
178,2024-04,12,1,2,1,39
178,2024-05,10,1,3,1,70
178,2024-06,9,1,3,0,33
178,2024-07,5,1,2,0,23
178,2024-08,7,1,2,0,51
178,2024-09,9,1,3,1,31
178,2024-10,8,1,3,1,54
178,2024-11,9,1,2,1,70
178,2024-12,7,1,2,0,44
179,2024-01,20,1,1,1,155
179,2024-02,16,1,1,0,124
179,2024-03,33,1,2,1,217
179,2024-04,35,1,2,1,157
179,2024-05,25,1,2,1,83
179,2024-06,37,1,2,1,289
179,2024-07,25,1,2,1,86
179,2024-08,26,1,2,1,136
179,2024-09,36,1,2,0,276
179,2024-10,32,1,2,1,211
179,2024-11,38,1,2,1,216
179,2024-12,24,1,1,0,173
180,2024-01,817,46,1,3,2606
180,2024-02,1140,49,1,0,4481
180,2024-03,1212,70,1,0,3817
180,2024-04,1677,77,2,0,10225
180,2024-05,1577,80,1,0,6935
180,2024-06,1486,80,1,0,6324
180,2024-07,1250,75,1,0,4975
180,2024-08,800,60,1,0,4953
180,2024-09,1401,67,1,0,6089
180,2024-10,1540,80,2,0,12015
180,2024-11,1701,80,1,0,5780
180,2024-12,852,49,1,0,6770
181,2024-01,26,1,1,1,130
181,2024-02,15,1,1,1,103
181,2024-03,33,1,2,1,191
181,2024-04,30,1,2,1,129
181,2024-05,24,1,2,1,162
181,2024-06,40,1,2,0,181
181,2024-07,17,1,1,2,121
181,2024-08,27,1,1,3,161
181,2024-09,32,1,2,0,133
181,2024-10,25,1,2,0,86
181,2024-11,34,1,2,0,138
181,2024-12,16,1,1,1,106
182,2024-08,18,1,1,0,82
182,2024-09,20,1,2,0,146
182,2024-10,21,1,2,0,144
182,2024-11,22,1,1,2,142
182,2024-12,16,1,1,1,108
183,2024-01,91,6,1,0,621
183,2024-02,179,8,1,0,1354
183,2024-03,152,11,1,1,899
183,2024-04,260,11,1,0,1901
183,2024-05,252,11,1,1,1881
183,2024-06,164,11,1,0,790
183,2024-07,167,10,1,1,741
183,2024-08,142,9,1,0,510
183,2024-09,194,10,1,0,1486
183,2024-10,188,8,1,0,1164
183,2024-11,256,12,1,0,1590
183,2024-12,199,9,1,0,912
184,2024-01,24,1,1,0,123
184,2024-02,19,1,1,0,106
184,2024-03,29,1,1,2,107
184,2024-04,21,1,1,1,157
184,2024-05,26,1,1,1,175
184,2024-06,34,1,1,2,258
184,2024-07,33,1,1,0,135
184,2024-08,19,1,1,2,67
184,2024-09,25,1,1,1,184
184,2024-10,31,1,1,0,207
184,2024-11,34,1,1,1,136
184,2024-12,17,1,1,0,85
185,2024-01,91,3,2,0,484
185,2024-02,68,4,2,0,250
185,2024-03,114,5,2,0,393
185,2024-04,141,7,3,0,886
185,2024-05,116,4,3,1,764
185,2024-06,119,6,3,0,484
185,2024-07,99,4,3,0,576
185,2024-08,99,5,2,1,311
185,2024-09,106,4,3,2,431
185,2024-10,113,5,3,0,523
185,2024-11,169,5,3,0,628
185,2024-12,99,4,2,3,687
186,2024-01,24,1,2,0,86
186,2024-02,31,1,2,1,118
186,2024-03,35,1,3,0,256
186,2024-04,48,2,3,1,171
186,2024-05,44,2,4,0,132
186,2024-06,38,1,3,0,240
186,2024-07,35,1,3,2,230
186,2024-08,22,1,3,1,81
186,2024-09,32,2,4,0,100
186,2024-10,30,2,3,0,199
186,2024-11,41,1,3,0,132
186,2024-12,37,1,2,1,197
187,2024-06,88,2,1,1,581
187,2024-07,54,2,1,0,225
187,2024-08,52,2,1,2,395
187,2024-09,38,3,1,0,299
187,2024-10,49,2,1,1,341
187,2024-11,47,2,1,1,365
187,2024-12,36,2,1,0,248
188,2024-07,26,1,2,3,175
188,2024-08,24,1,1,0,105
188,2024-09,21,1,2,1,158
188,2024-10,38,1,2,1,208
188,2024-11,26,1,2,1,173
188,2024-12,20,1,1,3,156
189,2024-01,10,1,1,0,35
189,2024-02,6,1,1,0,39
189,2024-03,6,1,2,3,40
189,2024-04,13,1,2,1,41
189,2024-05,16,1,1,1,100
189,2024-06,18,1,2,2,63
189,2024-07,7,1,1,0,30
189,2024-08,8,1,1,0,29
189,2024-09,5,1,1,1,18
189,2024-10,3,1,1,0,19
189,2024-11,1,1,1,1,3
189,2024-12,0,1,1,0,0
190,2024-06,62,3,2,0,216
190,2024-07,57,3,1,0,291
190,2024-08,64,2,1,0,290
190,2024-09,68,2,2,2,505
190,2024-10,70,2,2,2,357
190,2024-11,56,2,2,0,184
190,2024-12,45,1,1,3,232
191,2024-01,85,4,1,0,531
191,2024-02,129,5,2,1,920
191,2024-03,149,8,2,1,659
191,2024-04,161,6,2,2,809
191,2024-05,155,8,3,0,1157
191,2024-06,186,6,2,1,1486
191,2024-07,129,6,2,0,545
191,2024-08,84,6,2,1,357
191,2024-09,194,6,2,1,1355
191,2024-10,128,6,2,2,891
191,2024-11,137,6,2,1,472
191,2024-12,84,4,1,1,593
192,2024-06,468,15,2,1,3683
192,2024-07,176,16,2,0,565
192,2024-08,502,15,1,0,2081
192,2024-09,417,14,2,0,2357
192,2024-10,372,16,2,0,2425
192,2024-11,337,17,2,0,1900
192,2024-12,251,11,1,0,790
193,2024-01,501,19,1,1,2004
193,2024-02,570,28,1,0,2434
193,2024-03,854,36,2,0,5060
193,2024-04,794,44,2,1,2509
193,2024-05,806,40,2,0,3749
193,2024-06,765,43,2,0,4546
193,2024-07,622,34,2,0,1927
193,2024-08,794,34,2,0,6119
193,2024-09,807,39,2,2,4967
193,2024-10,307,29,2,3,1021
193,2024-11,921,33,2,1,6483
193,2024-12,511,27,1,1,2542
194,2024-09,51,2,4,0,303
194,2024-10,45,2,4,0,200
194,2024-11,57,2,3,0,252
194,2024-12,33,1,2,0,127
195,2024-01,12,1,1,0,71
195,2024-02,17,1,1,1,52
195,2024-03,19,1,1,1,150
195,2024-04,17,1,1,1,120
195,2024-05,20,1,1,0,75
195,2024-06,28,1,1,1,97
195,2024-07,23,1,1,3,160
195,2024-08,21,1,1,2,123
195,2024-09,27,1,1,1,100
195,2024-10,24,1,1,2,136
195,2024-11,21,1,1,1,148
195,2024-12,18,1,1,2,81
196,2024-01,52,2,1,0,289
196,2024-02,54,2,1,0,280
196,2024-03,73,2,1,0,236
196,2024-04,73,3,1,2,526
196,2024-05,67,2,1,0,418
196,2024-06,72,2,1,1,428
196,2024-07,53,2,1,0,398
196,2024-08,44,2,1,0,339
196,2024-09,64,3,1,0,205
196,2024-10,53,3,1,2,368
196,2024-11,54,2,1,2,335
196,2024-12,38,1,1,0,220
197,2024-01,437,21,2,0,3187
197,2024-02,522,29,1,1,3875
197,2024-03,534,46,3,1,2626
197,2024-04,803,34,2,0,4228
197,2024-05,779,32,2,1,2735
197,2024-06,632,45,2,2,4504
197,2024-07,758,32,2,0,4178
197,2024-08,795,34,2,0,4510
197,2024-09,548,40,3,2,2020
197,2024-10,653,38,3,2,3412
197,2024-11,688,39,3,0,3095
197,2024-12,404,28,1,0,2676
198,2024-01,30,1,1,3,220
198,2024-02,25,1,1,2,186
198,2024-03,34,2,1,0,196
198,2024-04,20,1,1,0,76
198,2024-05,44,1,1,0,159
198,2024-06,26,1,1,0,115
198,2024-07,31,1,1,1,102
198,2024-08,32,1,1,3,215
198,2024-09,49,1,1,1,331
198,2024-10,27,1,1,2,197
198,2024-11,14,1,1,0,60
198,2024-12,25,1,1,2,152
199,2024-01,38,1,2,1,216
199,2024-02,36,1,3,0,219
199,2024-03,42,2,3,0,313
199,2024-04,34,1,3,0,214
199,2024-05,44,1,3,1,144
199,2024-06,33,2,4,1,161
199,2024-07,37,1,3,0,125
199,2024-08,37,1,3,1,210
199,2024-09,51,2,4,0,257
199,2024-10,65,1,4,0,316
199,2024-11,40,1,3,0,250
199,2024-12,23,1,2,1,89
200,2024-01,29,1,1,0,194
200,2024-02,19,1,1,0,131
200,2024-03,37,1,1,0,189
200,2024-04,41,2,1,2,240
200,2024-05,42,2,1,0,290
200,2024-06,49,1,1,2,237
200,2024-07,31,2,1,2,225
200,2024-08,46,1,1,2,150
200,2024-09,44,2,1,0,143
200,2024-10,47,2,1,0,182
200,2024-11,41,2,1,1,303
200,2024-12,32,1,1,0,194
201,2024-01,26,1,1,0,126
201,2024-02,23,1,1,1,128
201,2024-03,32,1,1,3,98
201,2024-04,35,1,1,2,278
201,2024-05,26,2,1,1,200
201,2024-06,31,2,1,2,162
201,2024-07,28,1,1,0,106
201,2024-08,37,1,1,2,281
201,2024-09,37,1,1,2,199
201,2024-10,38,1,1,0,256
201,2024-11,41,1,1,1,198
201,2024-12,23,1,1,0,133
202,2024-01,25,1,1,2,193
202,2024-02,20,1,1,0,96
202,2024-03,38,1,2,0,281
202,2024-04,29,1,2,1,151
202,2024-05,19,1,2,2,121
202,2024-06,35,2,2,0,240
202,2024-07,38,1,2,0,235
202,2024-08,35,1,2,0,256
202,2024-09,43,1,2,0,231
202,2024-10,46,1,2,1,277
202,2024-11,35,1,2,0,216
202,2024-12,22,1,1,0,145
203,2024-01,47,3,1,0,212
203,2024-02,47,2,1,1,165
203,2024-03,90,4,1,1,501
203,2024-04,99,3,2,0,422
203,2024-05,86,4,2,0,486
203,2024-06,83,5,2,0,506
203,2024-07,65,3,1,0,403
203,2024-08,56,2,1,2,257
203,2024-09,31,1,1,1,172
203,2024-10,13,1,1,0,76
203,2024-11,8,1,1,1,54
203,2024-12,4,1,1,0,26
204,2024-01,31,1,1,0,129
204,2024-02,40,2,2,1,312
204,2024-03,54,2,2,0,312
204,2024-04,71,2,2,0,494
204,2024-05,57,2,2,0,179
204,2024-06,65,2,3,0,251
204,2024-07,54,2,2,1,312
204,2024-08,37,2,2,0,132
204,2024-09,66,2,2,0,370
204,2024-10,56,2,2,0,403
204,2024-11,66,3,3,1,433
204,2024-12,27,1,1,0,132
205,2024-06,27,2,2,0,124
205,2024-07,41,1,1,0,277
205,2024-08,38,1,1,0,259
205,2024-09,35,1,2,1,276
205,2024-10,34,2,1,0,226
205,2024-11,56,2,2,3,168
205,2024-12,23,1,1,0,112
206,2024-01,32,1,2,1,239
206,2024-02,20,1,2,3,99
206,2024-03,42,2,4,1,313
206,2024-04,38,2,4,0,175
206,2024-05,42,2,5,0,255
206,2024-06,31,1,4,0,123
206,2024-07,30,1,3,0,146
206,2024-08,32,1,4,0,158
206,2024-09,30,1,4,0,173
206,2024-10,47,2,5,2,296
206,2024-11,34,2,4,0,202
206,2024-12,22,1,2,1,107
207,2024-01,25,1,1,1,162
207,2024-02,18,1,1,1,104
207,2024-03,52,2,1,0,378
207,2024-04,79,3,1,2,608
207,2024-05,62,2,1,2,222
207,2024-06,51,2,1,1,277
207,2024-07,40,2,1,0,228
207,2024-08,43,2,1,0,148
207,2024-09,59,2,1,0,225
207,2024-10,40,2,1,0,130
207,2024-11,65,3,1,1,314
207,2024-12,43,1,1,1,209
208,2024-02,103,4,1,0,606
208,2024-03,156,8,2,0,916
208,2024-04,165,6,3,0,1075
208,2024-05,169,6,2,0,1206
208,2024-06,165,8,3,0,1253
208,2024-07,118,6,2,1,519
208,2024-08,113,5,2,1,854
208,2024-09,157,6,2,0,541
208,2024-10,217,6,3,0,1661
208,2024-11,120,6,2,1,925
208,2024-12,74,5,1,0,359
209,2024-01,31,1,1,1,194
209,2024-02,32,1,1,0,154
209,2024-03,56,3,1,1,206
209,2024-04,48,2,1,0,307
209,2024-05,44,2,1,1,275
209,2024-06,69,2,1,0,448
209,2024-07,28,1,1,0,157
209,2024-08,35,2,1,0,255
209,2024-09,48,2,1,0,171
209,2024-10,35,2,1,0,266
209,2024-11,52,2,1,0,211
209,2024-12,47,1,1,0,177
210,2024-01,285,12,1,0,2238
210,2024-02,342,17,1,1,2533
210,2024-03,328,25,2,0,1649
210,2024-04,387,22,2,0,1535
210,2024-05,427,25,3,1,3268
210,2024-06,429,23,3,0,1775
210,2024-07,480,22,2,1,3479
210,2024-08,425,18,2,0,1984
210,2024-09,318,20,2,0,1526
210,2024-10,343,15,1,0,1382
210,2024-11,238,12,1,1,1110
210,2024-12,120,4,1,0,798
211,2024-01,619,27,1,0,2166
211,2024-02,391,28,1,3,1210
211,2024-03,560,30,2,1,1831
211,2024-04,532,30,2,1,2582
211,2024-05,627,37,2,1,2141
211,2024-06,712,26,2,0,3694
211,2024-07,687,26,2,1,5056
211,2024-08,564,23,1,1,3983
211,2024-09,689,30,2,0,4545
211,2024-10,671,37,2,1,4315
211,2024-11,550,34,2,0,2426
211,2024-12,724,25,1,2,5229
212,2024-01,19,1,1,1,91
212,2024-02,25,1,1,0,76
212,2024-03,57,2,1,3,391
212,2024-04,38,2,1,0,180
212,2024-05,42,2,1,0,272
212,2024-06,40,1,1,1,301
212,2024-07,33,2,1,0,200
212,2024-08,44,2,1,0,299
212,2024-09,22,1,1,0,105
212,2024-10,50,1,1,1,294
212,2024-11,30,2,1,2,213
212,2024-12,23,1,1,1,74
213,2024-01,29,1,3,1,190
213,2024-02,42,2,4,0,248
213,2024-03,37,2,6,0,201
213,2024-04,55,2,5,0,224
213,2024-05,74,2,5,0,362
213,2024-06,36,2,5,0,204
213,2024-07,44,1,4,0,340
213,2024-08,37,2,4,1,167
213,2024-09,59,2,6,0,188
213,2024-10,55,2,6,0,166
213,2024-11,47,2,6,0,198
213,2024-12,34,1,3,0,139
214,2024-01,39,1,1,1,206
214,2024-02,31,1,1,1,162
214,2024-03,55,2,1,1,328
214,2024-04,33,1,1,3,138
214,2024-05,38,2,1,2,140
214,2024-06,44,2,1,1,233
214,2024-07,34,1,1,0,177
214,2024-08,20,1,1,0,131
214,2024-09,12,1,1,1,41
214,2024-10,4,1,1,0,30
214,2024-11,3,1,1,0,19
214,2024-12,3,1,1,0,12
215,2024-01,79,2,1,0,533
215,2024-02,63,3,1,0,364
215,2024-03,84,3,1,0,351
215,2024-04,106,5,1,0,608
215,2024-05,89,5,1,1,667
215,2024-06,104,4,2,0,339
215,2024-07,118,3,1,0,798
215,2024-08,79,3,1,1,479
215,2024-09,93,5,2,0,587
215,2024-10,82,4,1,1,360
215,2024-11,109,4,1,1,386
215,2024-12,63,3,1,1,250
216,2024-08,5,1,1,0,15
216,2024-09,8,1,1,0,32
216,2024-10,8,1,1,1,29
216,2024-11,6,1,2,0,41
216,2024-12,2,1,1,0,8
217,2024-01,23,1,1,1,121
217,2024-02,16,1,1,0,58
217,2024-03,32,1,1,1,162
217,2024-04,19,1,2,1,92
217,2024-05,36,1,1,2,203
217,2024-06,19,1,1,2,127
217,2024-07,20,1,1,0,76
217,2024-08,12,1,1,0,43
217,2024-09,7,1,1,0,33
217,2024-10,2,1,1,0,13
217,2024-11,3,1,1,1,10
217,2024-12,2,1,1,0,8
218,2024-06,38,1,1,0,300
218,2024-07,42,1,1,0,173
218,2024-08,20,1,1,1,97
218,2024-09,47,1,1,0,348
218,2024-10,34,1,1,0,171
218,2024-11,28,1,1,1,181
218,2024-12,16,1,1,2,98
219,2024-01,13,1,3,2,79
219,2024-02,17,1,3,0,77
219,2024-03,21,1,5,1,90
219,2024-04,25,1,4,0,195
219,2024-05,16,1,5,0,77
219,2024-06,19,1,4,0,76
219,2024-07,13,1,4,0,44
219,2024-08,18,1,4,0,90
219,2024-09,24,1,4,0,159
219,2024-10,20,1,5,0,105
219,2024-11,10,1,5,0,68
219,2024-12,15,1,4,0,62
220,2024-01,541,28,1,3,3231
220,2024-02,542,29,1,0,2385
220,2024-03,872,32,1,1,6576
220,2024-04,598,44,1,3,2709
220,2024-05,795,32,1,1,3669
220,2024-06,1000,41,1,2,3908
220,2024-07,403,35,1,1,3185
220,2024-08,666,26,1,2,5285
220,2024-09,650,34,1,0,5192
220,2024-10,795,42,1,0,5951
220,2024-11,863,45,1,0,3922
220,2024-12,477,21,1,0,3268
221,2024-01,161,10,1,0,1035
221,2024-02,152,8,1,1,563
221,2024-03,183,11,1,0,1402
221,2024-04,189,10,1,3,830
221,2024-05,303,13,1,2,1302
221,2024-06,204,14,1,0,1119
221,2024-07,236,11,1,1,1670
221,2024-08,228,8,1,2,1681
221,2024-09,173,11,1,1,1018
221,2024-10,213,11,1,1,757
221,2024-11,332,14,1,2,2158
221,2024-12,145,10,1,0,1107
222,2024-01,23,1,1,0,86
222,2024-02,29,1,1,0,133
222,2024-03,44,2,2,0,198
222,2024-04,38,2,2,3,258
222,2024-05,33,1,2,3,248
222,2024-06,45,1,2,0,169
222,2024-07,42,1,1,2,252
222,2024-08,37,1,2,2,256
222,2024-09,37,1,2,0,276
222,2024-10,32,1,2,0,198
222,2024-11,32,1,2,0,179
222,2024-12,28,1,1,1,181
223,2024-01,15,1,1,0,77
223,2024-02,17,1,1,0,55
223,2024-03,24,1,2,1,166
223,2024-04,13,1,1,1,63
223,2024-05,22,1,1,0,136
223,2024-06,17,1,2,2,108
223,2024-07,15,1,1,0,109
223,2024-08,17,1,1,0,111
223,2024-09,26,1,2,0,120
223,2024-10,33,1,1,2,134
223,2024-11,23,1,2,2,127
223,2024-12,13,1,1,3,61
224,2024-01,120,5,1,1,771
224,2024-02,128,4,1,0,625
224,2024-03,148,7,2,0,929
224,2024-04,217,7,2,1,1170
224,2024-05,164,6,2,0,714
224,2024-06,170,7,2,0,922
224,2024-07,141,5,1,2,967
224,2024-08,135,6,1,0,850
224,2024-09,167,6,2,0,1156
224,2024-10,135,6,2,0,651
224,2024-11,123,7,2,0,564
224,2024-12,79,5,1,1,382
225,2024-01,81,3,1,3,381
225,2024-02,80,2,1,0,528
225,2024-03,118,4,1,1,565
225,2024-04,135,5,1,0,576
225,2024-05,105,4,1,1,657
225,2024-06,113,5,1,0,870
225,2024-07,69,4,1,1,533
225,2024-08,82,4,1,1,412
225,2024-09,123,5,1,0,670
225,2024-10,124,4,1,2,453
225,2024-11,103,5,1,3,667
225,2024-12,78,4,1,1,371
226,2024-01,79,6,2,2,512
226,2024-02,91,4,1,2,422
226,2024-03,172,8,2,1,1063
226,2024-04,163,6,2,0,545
226,2024-05,179,8,3,0,1425
226,2024-06,157,7,3,0,1029
226,2024-07,128,5,2,0,637
226,2024-08,111,5,2,0,555
226,2024-09,178,8,3,1,613
226,2024-10,176,7,2,1,557
226,2024-11,179,6,3,0,1162
226,2024-12,91,4,2,3,530
227,2024-01,13,1,1,1,81
227,2024-02,23,1,1,0,148
227,2024-03,29,1,1,0,110
227,2024-04,25,1,1,0,198
227,2024-05,38,1,1,1,220
227,2024-06,29,1,1,2,147
227,2024-07,32,1,1,0,137
227,2024-08,30,1,1,2,136
227,2024-09,35,1,1,1,174
227,2024-10,25,1,1,0,163
227,2024-11,42,1,1,0,310
227,2024-12,24,1,1,1,150
228,2024-01,60,2,1,1,361
228,2024-02,72,4,1,1,407
228,2024-03,72,5,2,0,305
228,2024-04,108,4,2,0,393
228,2024-05,87,4,2,0,403
228,2024-06,83,5,2,1,574
228,2024-07,62,4,1,1,452
228,2024-08,108,3,1,0,474
228,2024-09,92,4,2,0,557
228,2024-10,141,6,2,1,673
228,2024-11,89,4,2,0,649
228,2024-12,51,3,1,0,301
229,2024-01,18,1,2,1,126
229,2024-02,29,1,2,0,139
229,2024-03,30,1,3,0,102
229,2024-04,27,1,3,1,121
229,2024-05,31,1,2,1,114
229,2024-06,37,1,3,0,186
229,2024-07,33,1,2,0,173
229,2024-08,34,1,2,1,238
229,2024-09,29,1,3,0,201
229,2024-10,25,1,3,1,146
229,2024-11,28,1,3,0,196
229,2024-12,20,1,1,2,66
230,2024-01,6,1,2,0,24
230,2024-02,6,1,2,0,42
230,2024-03,11,1,3,0,74
230,2024-04,11,1,3,0,40
230,2024-05,11,1,3,0,40
230,2024-06,9,1,3,2,37
230,2024-07,8,1,2,1,26
230,2024-08,7,1,2,1,36
230,2024-09,13,1,3,0,70
230,2024-10,13,1,3,2,42
230,2024-11,6,1,2,3,23
230,2024-12,5,1,2,1,19
231,2024-01,20,1,1,0,114
231,2024-02,26,1,1,1,181
231,2024-03,48,1,1,0,183
231,2024-04,34,2,1,0,240
231,2024-05,38,2,1,1,201
231,2024-06,38,2,1,0,245
231,2024-07,39,1,1,0,270
231,2024-08,38,1,1,1,123
231,2024-09,38,2,1,1,143
231,2024-10,48,2,1,1,159
231,2024-11,38,2,1,0,244
231,2024-12,27,1,1,0,149
232,2024-10,2406,89,2,0,16474
232,2024-11,1977,68,2,0,6397
232,2024-12,834,66,1,1,6599
233,2024-01,812,38,1,3,6398
233,2024-02,671,33,1,1,4339
233,2024-03,784,59,1,0,4656
233,2024-04,1151,44,1,0,7684
233,2024-05,1352,43,1,0,10175
233,2024-06,808,57,1,0,3158
233,2024-07,660,32,1,0,2352
233,2024-08,973,35,1,1,4187
233,2024-09,1087,49,1,2,7283
233,2024-10,987,45,1,3,4414
233,2024-11,1026,55,1,0,5738
233,2024-12,698,33,1,0,2166
234,2024-01,35,2,1,0,166
234,2024-02,55,2,1,0,301
234,2024-03,84,3,1,1,339
234,2024-04,68,3,1,0,266
234,2024-05,71,3,1,0,340
234,2024-06,43,3,1,0,146
234,2024-07,61,3,1,0,357
234,2024-08,62,3,1,0,208
234,2024-09,71,4,1,0,266
234,2024-10,79,3,1,1,409
234,2024-11,62,3,1,1,442
234,2024-12,52,2,1,0,254
235,2024-01,5,1,1,0,17
235,2024-02,7,1,1,0,22
235,2024-03,11,1,1,2,41
235,2024-04,13,1,2,0,92
235,2024-05,11,1,1,1,81
